source_id,l,b,ra,dec,parallax,x_kpc,y_kpc,z_kpc,radial_velocity,radius_val,j_ks_mag,ks_mag_abs
5852027596614667904,309.8635202291881,-3.4181746876522565,209.66873602458895,-65.38106489583933,0.49415142360134495,0.09,-1.55,1.3,,2.8513155,0.2,0.27
5352207619455969152,284.47959324575453,2.2050428844730283,158.72060024586605,-55.69630870856329,0.2429791071021555,-0.15,-3.98,1.03,,3.9214907,0.16,0.19
5332971178167921792,297.1153545756303,-1.765321042568562,179.48400043099534,-64.03120409780416,0.3593517789258026,0.08,-2.48,1.27,,,0.11,0.15
6055774733418820608,304.3073207718896,2.1022324655705735,195.6723829370411,-60.739466093022436,0.3717639751206471,-0.08,-2.22,1.52,,3.214373,0.17,0.15
5338189499056581504,289.1082782980778,-1.0476592205163278,163.60109573033546,-60.73910137707393,0.3237775666584697,0.05,-2.92,1.01,,3.3497636,0.15,0.0
5333288494689226624,295.8024865929,-0.8546286378924527,177.0793860693994,-62.84937847174344,0.5478577123359174,0.02,-1.64,0.79,,2.9290981,0.12,0.24
5858745647022641792,305.04648030210063,-2.591607325533637,197.93554690516913,-65.37996032642172,0.5113226574135956,0.07,-1.6,1.12,,3.3425062,0.17,0.24
6058070582443761024,300.139180922578,2.008869722424891,187.14221101398942,-60.73881336592923,0.19268713585510594,-0.16,-4.49,2.61,,,0.1,0.3
5254134068511540352,287.63516015145353,-1.8055206000181447,160.2123276725972,-60.738556888502636,0.20640052051805446,0.15,-4.61,1.47,,,0.12,0.3
5854324068418886144,314.2324550752502,-1.0471835647480487,217.3147584078467,-61.753716234929755,0.4293095838580254,0.03,-1.67,1.62,,3.9050362,0.12,0.03
5863331886145723904,305.5053918244635,1.009247923731512,198.3027085592963,-61.753660239864416,0.43521255449298335,-0.03,-1.87,1.33,,3.5046856,0.13,0.17
5857986610417831424,306.4898150959612,-2.744556189253937,201.41619515583488,-65.37959482945881,0.24124187138455555,0.16,-3.33,2.47,,3.1784112,0.16,0.02
5332970490973153792,297.1490381711549,-1.7567108999082983,179.56328529625657,-64.02969218053474,0.3380335223201351,0.08,-2.63,1.35,,3.094916,0.12,0.18
5350480973880759936,287.6754003245825,0.42423662189340655,162.34707069281234,-58.78436013377273,1.608419816170552,0.0,-0.59,0.19,,,0.1,0.29
5234544138509513984,295.23897711312713,-7.835955318369601,170.7431088081747,-69.37566624978582,0.8062428660901197,0.15,-1.11,0.53,,,0.11,0.07
5870776026569083648,310.561223569468,3.2071328880778394,207.67844193836112,-58.783801943350305,0.6741558972040061,-0.06,-1.13,0.96,,3.0642607,0.13,0.2
5858593540844462720,303.97438877195736,-2.526596303141483,195.35985870211826,-65.3781001739557,0.21739330085276776,0.17,-3.81,2.57,,,0.17,0.05
5354834146562134272,283.3590267180003,0.31300889586777114,155.22656109503356,-56.726113805801226,0.5882626168778753,-0.01,-1.65,0.39,,3.856438,0.18,0.12
6396470226719885440,322.6942259323314,-39.63470759176956,325.19453296881403,-69.37463170389796,2.4525174689152647,0.16,-0.19,0.32,,3.6930254,0.18,0.05
5337748491818964608,290.15237646146556,0.47487588317999246,166.7864660368163,-59.783809265057066,0.3418869754064098,-0.02,-2.75,1.01,,3.857834,0.11,0.06
5242181758631374080,288.5619519370806,-1.315524561452417,162.35650338218403,-60.73695129553696,0.2858370164939248,0.08,-3.32,1.11,,3.0671709,0.17,0.11
5257443216199474688,282.2838214420724,-4.222329183470942,148.5307046324578,-59.783617673222246,0.30927619014923546,0.23,-3.15,0.69,,3.2394621,0.16,0.14
5255171492069555968,285.83727459915644,-1.7409798613266678,157.14030124594026,-59.78345180631914,0.25746487980061633,0.11,-3.73,1.06,,3.33541,0.1,0.27
6064977091674529536,311.4617197192329,7.2455940218859025,207.59151947588728,-54.64729084111948,0.6369734616464816,-0.15,-1.17,1.04,,3.0157943,0.17,0.3
5334590316474413312,296.34124252317025,-0.7226970325226254,178.2947302262915,-62.84656936055896,0.2702032547107144,0.04,-3.32,1.64,,3.217174,0.19,0.21
5866190513302952960,311.7965171244399,-0.1939469504483557,211.86003424586104,-61.75062388619142,0.5521551055424536,0.0,-1.35,1.21,,3.2476573,0.17,0.27
5867564112548196352,311.00170356068264,2.070419328955043,209.04504364564522,-59.78309455677548,1.4239246245459487,-0.02,-0.53,0.46,,3.5129411,0.2,0.29
6054074957197836288,297.9051848512553,-1.6065612184157083,181.32296605821415,-64.02701452820955,0.33508054078368915,0.07,-2.64,1.4,,3.2042773,0.16,0.21
6064077729836995456,308.59746502895683,7.796173347584593,202.5914606070828,-54.64679218832498,0.7983939158330721,-0.13,-0.97,0.78,,3.0840542,0.12,0.17
5311002626615878912,274.17655019012165,-4.791404375869537,136.9139827512353,-54.646454947121256,0.3967979748071587,0.21,-2.5,0.18,,3.8677812,0.2,0.07
5877625773500087552,315.47232165177206,-1.566046290289247,220.15415961600928,-61.7502709819575,0.8353774842552604,0.02,-0.84,0.85,,4.114181,0.19,0.23
5333324366259337984,295.2905917283618,-0.9836274729071939,175.92277042235247,-62.84594641617339,0.6327468918457915,0.02,-1.43,0.68,,,0.11,0.27
5334299594371127424,293.1709996333178,-0.4795789197873653,171.87133925879274,-61.74995053854266,1.5670310757967796,0.0,-0.59,0.25,,,0.1,0.22
5875630297337042944,321.02494160839854,-3.5191128350560885,232.21327335432687,-60.73582714724728,0.4719349701406036,0.08,-1.33,1.65,,3.2908537,0.14,0.02
5241832457532293248,290.2269023258005,-1.6389760591909182,165.18454175781434,-61.749144958287886,0.18299705468100658,0.15,-5.13,1.89,,,0.16,0.08
6057732031605125248,297.6186871537135,0.6562030631929013,181.5783935085156,-61.74915617140731,0.36481580290115645,-0.03,-2.43,1.27,,,0.11,0.3
5255564597502428288,284.92770727687173,-1.123998275084314,156.26004228576414,-58.78079321390181,0.3082238549769736,0.06,-3.13,0.84,,3.597641,0.18,0.28
5255227154849375104,285.39092781011067,-2.015280397898332,156.0997438790099,-59.78183684900964,0.2965070670083582,0.11,-3.25,0.9,,3.0301158,0.17,0.17
5351999674313514752,285.1091344573231,1.3817100081708336,158.96417322500886,-56.72366340369675,0.3870359439009368,-0.06,-2.49,0.67,,2.7674296,0.18,0.3
5884006999770950272,325.5070183648756,-1.8428703784225855,237.23102104584711,-56.7235986415012,0.48880860073026344,0.04,-1.16,1.69,,4.1293597,0.17,0.27
5254133484396054528,287.6859354045191,-1.7733636215377566,160.33497927424577,-60.73467592709345,0.39356325893910327,0.07,-2.42,0.77,,,0.1,0.3
5335253283269250432,296.6660075114134,1.5084327770909194,179.96347857292542,-60.73422352006441,0.5006075162775021,-0.05,-1.78,0.9,,3.1845446,0.14,0.12
5870303232221503232,308.52701654948766,3.6203558822799016,203.67971529359272,-58.78042043076966,0.4587848929308227,-0.11,-1.7,1.36,,3.4054298,0.19,0.11
5351304267577934464,286.3943163970626,2.083476524289065,161.63215282313234,-56.72329645073805,0.3615716709137556,-0.1,-2.65,0.78,,3.0149827,0.2,0.29
5350321201100322816,288.10982862494717,-0.473185271595128,162.31134800131326,-59.78123386205311,0.9513752410793306,0.01,-1.0,0.33,,3.1926332,0.11,0.15
5866284487177674112,311.21200464836573,-0.020492844343836383,210.57190990796013,-61.747949943264416,0.5245496986448521,0.0,-1.43,1.26,,3.4920762,0.16,0.1
5844183955542213888,307.03914480409117,-6.867617963565664,204.50162869602127,-69.3671715154234,0.5229854105806917,0.18,-1.52,1.15,,3.5747676,0.2,0.21
5338103737153493248,289.73540171992096,-0.7472982855902792,165.02341481946624,-60.73398748806253,0.24319300665588356,0.05,-3.87,1.39,,3.242512,0.2,0.09
5296349336363267712,281.84888161758363,-12.417430172482296,135.3971383563183,-65.37271017382862,0.6237826063238624,0.34,-1.53,0.33,,3.2026377,0.11,0.14
5334193495828707328,293.75930930090567,-0.285875662874132,173.17985844630311,-61.74768448468948,0.3557249423930772,0.01,-2.57,1.13,,3.6485531,0.15,0.03
5832214470134952320,322.66259297816396,-7.446700999936762,240.0352189405592,-62.844170933270554,0.9461392545219852,0.08,-0.64,0.84,,3.458702,0.17,0.15
5224195702556477184,299.82380023084863,-15.44522376120472,178.34350416679766,-77.96514710540349,0.2572851266898172,0.9,-3.25,1.93,,3.379165,0.13,0.01
5255227017410462848,285.41806115813904,-1.9966651194332257,156.16504262700974,-59.780521637517325,0.31357072799329233,0.11,-3.07,0.85,,3.0207388,0.14,0.27
