source_id,l,b,ra,dec,parallax,x_kpc,y_kpc,z_kpc,radial_velocity,radius_val,g_mag_abs_index,g_min_ks_index,j_ks_mag,m_ks
256353167539921024,158.23789789269418,5.485146876945223,76.47845549380702,50.0459590299228,1.710261736927355,0.02,0.22,-0.54,,,-16.0,0.0,-0.02,7.21
1771404835409640832,66.07626302054688,-24.844932542369822,321.1650550405968,14.476176383028823,4.627316611248313,-0.08,0.18,0.09,22.137461362684245,9.695329,6.0,22.0,0.68,5.03
454475610860151040,138.88881586168807,-3.437129834119326,42.061110864338325,55.77332700966304,3.9460230021933786,-0.01,0.17,-0.19,3.8293579450028634,10.641081,2.0,20.0,0.56,5.23
3361793193186247808,197.51139018523637,11.112486410502873,106.03977175647778,18.6687671820392,6.251280548729661,-0.01,-0.05,-0.15,,,12.0,1.0,0.02,7.11
2661747780594800384,78.34909426423705,-50.051862985170196,346.0223034407975,3.2930413533419323,11.692525418789797,-0.06,0.05,0.02,-30.187168700736322,1.9726956,26.0,9.0,0.24,6.34
1913303584140086656,102.69641488267456,-23.11110223801059,349.6763858956845,36.09027932238487,7.615095964743985,-0.05,0.12,-0.03,,2.6064167,16.0,7.0,0.14,6.56
1924490187240994816,105.2003389830766,-17.947797094988704,350.00525828702166,41.75487078416639,4.149188805711188,-0.07,0.22,-0.06,,4.0468383,3.0,5.0,0.08,6.73
1387596769609827840,61.85093751398906,56.2535716744778,231.07634397172828,38.18722838221754,9.59289245503214,0.08,0.05,0.05,-8.168059740029511,4.510091,22.0,20.0,0.62,5.21
5417726727055740416,273.7642698946116,14.446935104292333,155.02154879185437,-39.70249050830967,3.558741351602152,-0.07,-0.27,0.02,,,0.0,0.0,-0.01,7.28
1826324586571571712,58.0359033491938,-3.698751931957336,298.3513697171319,20.327525418772968,3.1832953365187637,-0.02,0.27,0.17,,5.817866,-2.0,6.0,0.11,6.65
2475358397655596928,139.24606580343556,-69.77896599749009,18.481071415875608,-7.622625765686225,4.926164645252204,-0.12,0.05,-0.15,-10.304300893873727,8.6665945,7.0,19.0,0.56,5.33
6237729751586459392,343.21742864150906,24.045739793344,233.81702055444575,-25.73426557118568,7.277217806445553,-0.02,-0.04,0.13,,,16.0,1.0,-0.01,7.17
1113905270073253248,141.45063911086368,22.553207464774438,91.68209069795842,72.60269299663051,13.745040440639688,0.02,0.04,-0.06,-30.956070826291622,1.6241393,29.0,8.0,0.18,6.42
5964128412031835904,341.10864615157925,-0.780350137614789,253.59650701947635,-44.891950938086396,3.9857530792805163,0.0,-0.08,0.24,,5.8571067,2.0,10.0,0.24,6.28
1150769489770474496,127.86372496311924,29.506037255403765,132.72155293182348,85.05065141827453,18.692082841595774,0.02,0.04,-0.03,0.37174296160544174,1.2959437,36.0,10.0,0.28,6.2
2043358698566333568,64.85298158242682,11.038108373249703,287.40582259447154,33.31072778909708,2.3238327494082243,0.07,0.38,0.18,-25.734554531589414,19.145828,-9.0,20.0,0.58,5.22
2022105104488022144,62.28573897978131,2.2602669869639023,295.05620466087714,26.99530279229095,3.553063045686503,0.01,0.25,0.13,,,0.0,-2.0,-0.09,7.44
5851437438099357312,307.8169562011303,-4.215153272402169,205.2156016108543,-66.61699121248215,2.2584343436633136,0.03,-0.35,0.27,-12.567435621859051,23.656246,-10.0,25.0,0.78,4.7
5625488726258364544,258.2891265003608,4.176841261650013,131.8547154666751,-36.750694825270486,0.36725677761821407,-0.19,-2.66,-0.55,,64.133354,-49.0,8.0,0.12,6.4
5009188510143770368,275.2699944775447,-75.88569228175989,21.281488778751207,-39.37862039775792,9.160199195102678,0.11,-0.03,0.01,50.791831357011915,4.879797,21.0,21.0,0.68,5.13
2117805084685623552,74.93641302155136,21.47489452195305,279.39508748082835,46.150104125894096,14.300400017947403,0.02,0.06,0.02,-23.03935791314619,1.5451156,30.0,8.0,0.18,6.4
446251882358595072,143.0542673489289,-4.1873617364403,47.75074633276308,53.143235491922105,7.945253877190544,-0.01,0.08,-0.1,,2.462815,17.0,7.0,0.18,6.52
2483329101042867200,141.95960838475378,-65.51550464192981,20.64226379996988,-3.8003246765009746,4.738528256125319,-0.12,0.05,-0.17,0.20138499963050904,10.560666,6.0,22.0,0.74,4.99
1863602836768583040,73.49013491543654,-4.2520381025063525,308.3766292664711,32.90768624606032,1.8366794210021113,-0.04,0.52,0.15,,,-14.0,-5.0,-0.15,7.76
1877851412249415808,89.13752217921855,-27.539946841704626,339.44337528340355,26.421813062069823,2.4125726267542222,-0.19,0.37,0.01,-3.4437489574024944,21.006632,-8.0,24.0,0.71,4.88
2414826159378342784,74.20699371468659,-75.12160626021215,1.2268189335430393,-16.85475943174959,8.336147129016767,-0.11,0.03,0.03,-25.593027281149297,4.904921,18.0,19.0,0.58,5.32
135240656067480448,152.93373281799236,-24.136082660751033,45.07119679386235,31.124785276293977,10.147020606533536,-0.02,0.04,-0.09,-21.499144027752624,2.3375967,23.0,10.0,0.24,6.24
2629419355599345920,61.9927787179961,-46.75553822465078,336.04343279534044,-2.061972981818064,4.9438308032302745,-0.13,0.12,0.09,,3.4796853,7.0,5.0,0.12,6.7
6798559846589882496,15.136185103730108,-33.53236345912008,308.1768613901023,-28.59550043901124,4.530743068393211,-0.03,0.05,0.21,,,5.0,0.0,-0.01,7.2
2998686281339966848,216.7980012361548,-18.53822482190112,87.84007329709016,-11.646198741322781,2.3582149641550627,0.08,-0.24,-0.34,,,-9.0,-1.0,-0.07,7.36
1023447933058788864,164.81384718465887,41.48700681939515,136.69664935128912,52.981012652359034,4.7390887884135955,0.04,0.04,-0.2,2.032533644254576,8.544516,6.0,19.0,0.57,5.37
2505157430511090304,154.30392598867033,-62.54920478526473,26.766175137625176,-3.115575759662832,5.825924366303355,-0.07,0.03,-0.15,,3.5803456,11.0,8.0,0.2,6.48
3011517650756015744,215.12750782323803,-17.608452543311905,88.00703229790774,-9.81331819439023,13.006318639109738,0.01,-0.04,-0.06,29.631338128842966,1.6522366,28.0,8.0,0.2,6.46
3488911718201071616,292.42739321256033,37.34586386324295,183.67409174549886,-24.775318384970713,33.959976739155316,-0.02,-0.02,0.01,-12.460166661471202,0.9326281,49.0,14.0,0.4,5.83
18319482922049664,163.64627541611156,-48.93685751754755,38.36583347119402,5.700187572643148,4.840753500897089,-0.04,0.04,-0.2,25.107355010764806,10.805141,7.0,23.0,0.74,4.92
5200281328952127744,298.6620850182868,-16.353772298538185,171.82006976243406,-78.5217665983672,4.905255965262502,0.05,-0.17,0.1,-5.564376482066249,11.131475,7.0,24.0,0.7,4.87
379121818395584128,118.68362288058626,-23.725994688567212,7.854568884320514,38.980560296206725,2.93795368794476,-0.12,0.27,-0.16,,,-4.0,2.0,0.01,7.0
6710469655033078016,349.1638319961846,-20.002786154108545,283.53824889335607,-47.26328059496733,6.158602465771821,0.01,-0.03,0.16,,,12.0,0.0,0.0,7.25
4395734105011997952,359.3678227273102,34.520799151800716,236.81395801843334,-8.45307715936262,6.650851861815932,0.0,0.0,0.15,-50.99407450244634,7.3998985,14.0,23.0,0.72,4.99
3317162190851893504,205.17334687971527,-6.463388844980333,93.55241047136298,3.9022625158452833,2.273781085708813,0.02,-0.19,-0.4,,,-10.0,-2.0,-0.09,7.43
5298084984191427584,279.61127850615003,-10.332212095747295,135.79747605323814,-62.351349986100544,14.849368219929394,0.01,-0.07,0.01,4.511066166925864,1.4207636,31.0,8.0,0.21,6.43
2244523039575462784,98.1370203898415,15.197131902628243,305.1823473046662,64.05602059584851,4.622720879139106,0.06,0.21,-0.03,-12.770803353027008,9.969706,6.0,21.0,0.6,5.16
5500251018951880832,262.6543371620797,-27.94144943881087,91.98727876014512,-54.4391849813591,2.6560119784127934,0.17,-0.33,-0.05,35.70855185736401,18.380518,-6.0,22.0,0.8,5.02
6053979265318472960,297.8668157276482,-2.134039355130798,181.01672510913383,-64.5389195242978,2.626768004289206,0.01,-0.34,0.18,,,-7.0,1.0,0.03,7.11
5373318277039193600,288.0564193980995,11.488967342592373,170.41874395939703,-48.772918772378766,5.075283540582755,-0.04,-0.18,0.06,,,8.0,3.0,0.05,6.97
5541636945870181632,253.90643405802751,-1.0906190203428108,123.34435553771061,-36.310385036432514,2.1490745199678596,0.01,-0.45,-0.13,,,-11.0,-4.0,-0.12,7.67
5359511056709460608,286.05371695489504,6.424437354452781,164.44095100300817,-52.681865291191336,4.581080547149599,-0.02,-0.21,0.06,31.442263892571795,10.564662,5.0,22.0,0.68,5.06
4764680591827583744,263.5253303426644,-36.97747874330619,76.26732682542874,-55.44943577671664,3.8535381380510656,0.16,-0.21,-0.03,11.393345242449257,11.585954,2.0,20.0,0.62,5.23
5736266859210323456,240.15613294513363,21.638025868186563,135.1369965860731,-12.140826454840527,11.155628551350134,-0.03,-0.07,-0.04,33.25517989092695,1.8555161,25.0,8.0,0.24,6.47
3345748638477688576,194.53649671278936,-1.5674539174535453,92.80484778921684,15.561849342609092,4.3264119168001045,0.0,-0.06,-0.22,10.076300557761918,10.788199,4.0,21.0,0.65,5.1
6025168555941932160,347.07432005408975,11.885791554870643,246.40219388235977,-32.07692018476425,12.287184343666539,0.0,-0.02,0.08,-16.809235597224834,1.850176,27.0,9.0,0.22,6.36
6042965560388109824,347.6475627533364,18.670463910104623,241.25569056196434,-26.947829450712526,6.808833225421864,-0.01,-0.03,0.14,-57.284279062031715,6.9557934,14.0,22.0,0.69,5.04
3450350608466567552,179.5938481396601,5.305753580425109,91.49295453525039,31.95056410913368,4.67309277644627,0.0,0.0,-0.21,26.508001315184767,10.283853,6.0,23.0,0.68,4.98
60732319330375808,161.21210661346484,-31.09164866336155,47.56072055715871,21.271918613684576,4.190658479946245,-0.04,0.07,-0.23,14.020933816660884,10.8137865,4.0,21.0,0.61,5.14
990002266811267584,159.33941934278062,25.073293287696334,107.61848913004292,57.35351459605097,2.9301635029459545,0.05,0.11,-0.32,-27.991580411348334,18.181303,-4.0,25.0,0.77,4.78
5723689442622191488,236.9147361550452,14.838294565131404,127.60510435940346,-13.468443552572179,2.907688700750633,-0.07,-0.28,-0.19,,,-4.0,1.0,0.04,7.1
653095617547014912,209.48782057237875,21.32477733803781,120.63643731212166,12.452228855176974,2.881865646972782,-0.06,-0.16,-0.3,34.65322134239261,15.127446,-5.0,20.0,0.6,5.28
424825802351473664,120.87224778350651,-5.503365977311729,9.061793251521996,57.307621389733555,4.355015550899678,-0.02,0.2,-0.12,-23.19901732677227,10.864983,4.0,22.0,0.65,5.04
6115644619002128768,315.9363025740304,23.959554271427205,207.8598577063718,-37.39235797786133,4.328326837078135,-0.07,-0.15,0.17,-13.177770376713966,10.87285,4.0,21.0,0.66,5.13
774779290943605632,184.25177373409113,63.56761347424533,163.686290040467,36.758634757127815,9.498819261948155,-0.01,0.0,-0.1,,2.2624445,21.0,8.0,0.17,6.45
1004485308850439808,156.47611745161805,20.638883234916836,98.22130281290434,58.74721647930524,4.810465146435906,0.03,0.08,-0.19,30.92388537429852,9.959419,7.0,23.0,0.7,4.9
4399875827873768192,5.711285728960875,36.7984935784276,238.3440872370099,-3.029270315945988,18.504589988356088,0.0,0.0,0.05,-5.6032925305773915,1.3478688,36.0,10.0,0.26,6.28
2219036914097095424,108.96556790297117,8.267085747442417,335.24079773803226,66.9652846142893,8.690548265710353,0.02,0.11,-0.04,,2.055699,19.0,6.0,0.07,6.69
6187669055890169472,306.5402323730989,36.29889668774531,196.10805065314491,-26.48179680067401,5.2215715910095994,-0.09,-0.12,0.11,62.83739048528985,10.387241,8.0,24.0,0.76,4.85
3371250539374622720,194.5936134833207,3.6116952492288616,97.60537706448511,17.94974105101477,1.2500072249486436,-0.01,-0.2,-0.77,-1.2815278069644673,41.386448,-23.0,22.0,0.58,5.06
5333089517455985408,296.34270398091786,-1.0544892785263142,178.13334601286905,-63.17017939229586,4.650891993774631,0.0,-0.19,0.1,25.68126911471944,11.174047,6.0,26.0,0.83,4.68
3059034832462419072,220.015546935454,5.210954718723035,110.74222870401259,-3.8924633432505433,9.459772944417594,-0.01,-0.07,-0.08,63.87276474954531,2.58725,21.0,10.0,0.27,6.26
3233388789319128448,194.3234949509386,-25.110623959830942,72.1643922572742,3.649295081611247,3.9842297961697466,0.03,-0.06,-0.24,,,2.0,-2.0,-0.05,7.46
6732854234316494976,3.0427848215244238,-15.35627014325972,283.9950516965433,-33.25879340174499,4.603413483162139,0.0,0.01,0.22,-23.5356336229492,9.29468,6.0,20.0,0.6,5.28
6274130183533738368,324.51182688363315,34.148903709978036,212.55105246725861,-25.400688855244532,7.6041770395864825,-0.04,-0.06,0.11,,3.2515712,16.0,10.0,0.28,6.25
2579398139245536768,135.41676859084907,-51.742617064441475,20.680607620742265,10.369160388267108,17.747015678666415,-0.03,0.02,-0.04,-14.21642433315068,1.7315627,35.0,14.0,0.38,5.85
3210267262377812608,206.62815205868435,-22.600807521329727,79.92596245518475,-4.877314057366647,3.6195091301896682,0.05,-0.11,-0.25,,,0.0,4.0,0.08,6.85
4972717056616808704,312.5644047663417,-65.24011488925356,6.4094946321741455,-51.402901583551234,4.407087997787829,0.15,-0.07,0.15,15.44359673400497,10.519799,5.0,21.0,0.68,5.15
6576428673523917696,354.14251341506207,-44.69475128000477,320.21131289112327,-45.810892762555056,19.124511106837492,0.0,0.0,0.05,7.095120032453693,1.5069807,37.0,13.0,0.38,5.95
2184400270603267840,88.14127244056066,8.859354782154606,305.3088713958441,52.410523482056,1.8616341029950323,0.08,0.53,0.02,-39.271526363102836,26.140202,-14.0,22.0,0.69,5.03
3575663185633472256,281.8068787854493,49.89065451606366,179.19014294693005,-10.725074996624036,16.756959056589107,-0.04,-0.04,0.01,9.216564992604217,1.3936179,34.0,9.0,0.26,6.3
1685439729246267904,118.56980830634748,46.50784844270876,201.80042963690425,70.31631764927768,7.721912211823182,0.08,0.08,-0.06,-43.32624443221424,2.8008513,17.0,8.0,0.2,6.43
2089117692449337600,86.0598659192266,10.55644734809253,301.20070832403053,51.57831468344309,1.8794949257099283,0.1,0.52,0.04,-22.512796822206695,35.19356,-14.0,28.0,0.87,4.47
1850211167398136448,78.01064070678032,-14.381778373811935,320.82860785944536,29.813215103565014,4.618424222022551,-0.05,0.21,0.04,-47.4411201733072,10.29816,6.0,22.0,0.65,5.02
5320307076258304128,268.46017029418766,-11.460464099262458,121.91334857741475,-54.06491726503813,4.681135311183505,0.04,-0.21,-0.01,65.34055648457154,9.473801,6.0,21.0,0.67,5.14
4156190653517727360,21.9130495348988,1.2758878154917492,276.63968450780345,-9.201676588138683,1.3106919204987337,0.01,0.28,0.71,,29.384354,-22.0,17.0,0.29,5.55
3378614174902229632,192.649409252309,9.512631739063218,102.31391076379623,22.31074457828145,2.8532106882941006,-0.01,-0.08,-0.34,,,-5.0,1.0,0.0,7.18
5419105033601947264,271.26866683745413,9.371780971641092,148.40381618684043,-42.310513319191735,10.02705875985237,-0.02,-0.1,0.0,9.078628371214286,2.2859054,23.0,9.0,0.26,6.33
903021138887774848,189.10035765379658,33.75930682290146,127.03555869704225,33.528781314608715,8.839337268809508,-0.01,-0.01,-0.11,-5.018787643426217,4.90056,20.0,20.0,0.56,5.23
2896890161947747200,236.39784480662072,-20.26175813585695,93.75705075111996,-29.36543346473318,7.103002739234125,0.04,-0.11,-0.08,,,15.0,0.0,0.0,7.23
233694603714785920,155.54028400190504,-4.451585075523524,62.784060838853,45.40187332600203,4.653990222497251,-0.01,0.09,-0.2,8.045301561774558,10.166022,6.0,22.0,0.62,5.09
2109750092561931264,67.75684510689167,23.215474545546176,274.45163460920116,40.30356352143052,5.004324768393442,0.07,0.17,0.08,,,7.0,0.0,0.0,7.2
4795566698085750144,254.90760736410644,-32.027982836568846,84.1508207626911,-48.28460288554649,8.349600192609273,0.06,-0.1,-0.03,5.868801132666644,2.716167,19.0,9.0,0.25,6.39
3058785689998098176,220.8241946686324,5.824633085801175,111.66275864012133,-4.318411411114014,1.8146582531319166,-0.04,-0.36,-0.42,4.635991673324895,25.764252,-15.0,21.0,0.65,5.13
2299477768899190400,117.67247031939053,21.842144021874894,329.57744920962944,82.87090725135845,24.97573631632355,0.01,0.03,-0.02,,1.3162321,42.0,16.0,0.46,5.64
4992078425587613952,324.82014126561194,-72.61055421792993,4.097282828217933,-42.9966298375923,5.723596652859903,0.1,-0.03,0.14,34.46944048505384,7.947452,10.0,21.0,0.65,5.15
4580688178601070336,48.90410854156209,24.267748911795415,266.8543579505558,24.246807818419168,3.2675845138675412,0.09,0.21,0.2,-18.108967198507827,16.328623,-2.0,25.0,0.74,4.75
1804075865655489920,55.65143895488979,-13.026329041825914,305.3561736155744,13.421204284463691,1.4916708132426164,-0.12,0.54,0.38,-7.104087695757679,32.838226,-19.0,22.0,0.65,5.04
1778791736778095616,81.6859640480582,-29.430639045955367,334.8957334761845,21.02392479529057,4.167499796481737,-0.12,0.21,0.03,6.683579271799239,11.510733,3.0,21.0,0.62,5.12
6728398085481565696,354.2913691474583,-16.38157309967711,281.1651603557029,-41.43574117787384,13.417857379210716,0.0,-0.01,0.07,-66.42071451269939,1.8179128,29.0,11.0,0.32,6.18
6902043304013796992,37.332049360547735,-31.374111726035824,312.9470797148278,-10.3172641279983,3.7097034591662164,-0.09,0.14,0.21,24.966205173158805,9.087449,1.0,17.0,0.52,5.56
4524278249937370880,47.39736150449544,12.938251349063433,277.5166181695501,18.588341960468956,3.628076022523617,0.05,0.2,0.19,4.9068950773876505,12.490815,0.0,21.0,0.6,5.18
5062067185421507456,239.49922651211716,-66.1027884787131,39.22252749194074,-35.31991617018464,4.898547944772518,0.16,-0.07,-0.1,2.567326245810616,9.568088,7.0,21.0,0.67,5.11
1176571690483065088,355.6694867448858,61.966576966132465,215.08692560224685,8.582234136584006,7.423691471903052,-0.01,0.0,0.13,-16.117827226352176,5.7641277,16.0,21.0,0.61,5.18
2367099933028482304,87.32274902664741,-78.7359090925087,5.998692018940811,-17.810201668641085,16.648525934563605,-0.06,0.01,0.0,-6.915374487158065,1.5187167,34.0,10.0,0.29,6.21
4715737240466091776,294.4747206231077,-55.214232192943136,22.905503206201995,-61.249295253187476,12.802630765510468,0.06,-0.04,0.03,-2.220394913465224,1.6524361,28.0,8.0,0.2,6.47
5359733329852723840,285.32551459279114,6.454579208214417,163.39093325985786,-52.341050589189734,4.285368408219354,-0.03,-0.22,0.06,28.52543600013463,10.7433,4.0,21.0,0.65,5.18
1887058585182652672,91.18274033267193,-26.848189252996434,340.7415776865173,27.98858232490622,3.9650358714820975,-0.11,0.22,-0.01,,,2.0,-2.0,-0.09,7.41
3209577692491953024,208.36653472606233,-19.128593904318087,83.76995231174361,-4.731840223539099,2.431943536694722,0.06,-0.18,-0.36,,,-8.0,-2.0,-0.07,7.42
1974351287222240640,92.74787596211384,-6.05129548621601,327.0345702288432,45.804301971190576,1.5820365968610073,-0.07,0.63,-0.03,-7.856172324816455,32.02655,-18.0,24.0,0.72,4.84
3182959374976951040,209.5931810874904,-29.54029356319076,74.85470615241643,-10.353559214233737,3.815508780155055,0.06,-0.11,-0.23,24.801115569084153,14.375167,2.0,24.0,0.8,4.83
5633851096295951744,257.8865208724989,16.519034330241155,142.49257468904318,-28.242990240291512,1.7367864399130302,-0.16,-0.54,-0.12,,,-16.0,0.0,0.03,7.22
2138971130197740288,88.12130647669119,15.742348228167952,295.06740783379945,55.794290311808254,8.412352463245202,0.03,0.11,0.0,,1.9693377,19.0,5.0,0.09,6.75
3754321524359746048,259.2010002212778,38.082073251123276,158.91196749382834,-13.000300492400173,4.3463636571079745,-0.14,-0.18,-0.04,9.90906424851101,10.4532995,4.0,21.0,0.64,5.18
2931113079842171648,232.13833759295355,-4.657092514970476,107.55151646528867,-19.19821361637312,10.903352851565954,0.01,-0.07,-0.06,,1.7001265,24.0,6.0,0.17,6.67
5697579855405666048,243.16944757357388,3.0601464372540406,120.64888320052178,-25.03703721984564,11.372195827753314,0.0,-0.08,-0.04,,1.7592825,25.0,8.0,0.21,6.48
160722834474376960,171.18928184100776,-7.037837793134253,73.86728169527538,32.15473414073777,2.7784051863697323,-0.01,0.05,-0.36,,7.788654,-5.0,9.0,0.12,6.39
5307283739007218688,277.0312200871342,-3.922542477968266,141.49576654592414,-56.08932766825746,2.7109240172513345,0.03,-0.37,0.05,,,-6.0,0.0,-0.01,7.25
1806065157084163200,53.110729003358514,-9.77445316992287,301.1700433805622,13.010721920081425,15.455078933043824,-0.01,0.05,0.04,-83.89393350171889,2.6113265,32.0,19.0,0.55,5.36
4559010001184223360,35.674231060899025,34.70100213690261,252.1006812490019,17.13330139197482,8.20582180799932,0.04,0.06,0.1,,2.2452958,18.0,7.0,0.11,6.6
389733716215222784,122.10854953902155,-16.500919265140094,11.715431838810991,46.363514648016164,8.030134741256338,-0.03,0.1,-0.07,1.1698402165492796,3.9656272,18.0,14.0,0.39,5.82
3786240278194454144,267.66011753253554,52.697796108726436,172.31047693323444,-4.452035655212641,17.571730754231755,-0.05,-0.03,0.0,6.687879341948037,1.4612025,35.0,11.0,0.31,6.14
1802666394836232960,52.333896289100274,-11.27883729638987,302.08707102174463,11.581138451078367,4.154679355356756,-0.04,0.19,0.15,29.602101637675993,10.76505,3.0,20.0,0.61,5.22
4548660504393552384,38.390522728662944,23.032717265053627,264.2599844994917,14.85176263681598,2.3363412861022175,0.1,0.24,0.34,-56.68810279126632,18.99378,-9.0,21.0,0.63,5.11
3382205592197580928,191.2597096300678,6.270633691224077,98.51510849884974,22.117513448551694,10.542317146357542,0.0,-0.02,-0.09,-26.28412938065332,2.2144997,24.0,9.0,0.22,6.32
3136010782525582848,213.99569039290114,7.473785776986825,109.99814589792406,2.4603789927453485,4.973654136059443,-0.01,-0.11,-0.17,,3.3848112,7.0,5.0,0.11,6.76
4266921851050619776,34.32529708374673,-0.2600828685690403,283.7264371659047,1.121432439151384,12.059767825650882,0.0,0.05,0.07,,1.651647,27.0,7.0,0.16,6.58
3744152072594778240,327.13599585740786,77.15883842562036,198.28061299358467,15.31757794008386,5.920649673283988,-0.09,-0.02,0.14,2.5878039785149873,7.8992815,11.0,23.0,0.67,4.97
1196934718844765696,26.28762552297771,50.21550021855357,234.3888397593414,16.529510406643592,4.659345684977408,0.07,0.06,0.19,-61.26329285406544,10.819343,6.0,23.0,0.69,4.98
5927710108691789952,330.3516009649734,-6.828844229604669,249.93629992278952,-56.99448449688477,3.36032539557363,0.02,-0.15,0.26,,4.987014,-1.0,10.0,0.21,6.23
611225836800623872,211.48877883868448,37.31377247330238,136.56495074925047,17.11165510752967,4.235218127464363,-0.07,-0.1,-0.2,-5.003784735029214,10.716391,4.0,21.0,0.62,5.15
5500641276860579072,262.04992885629605,-26.27370108605042,94.63501924044931,-53.630880427467396,3.6434933152832527,0.12,-0.24,-0.04,43.374837101334485,11.368046,1.0,19.0,0.59,5.34
5636104128763371136,254.43572142063113,12.956463901509645,136.9528191056348,-28.197784837227577,4.25521642532246,-0.05,-0.22,-0.06,18.882478290806425,10.67437,4.0,21.0,0.63,5.15
3209572233592263424,208.52328042485777,-19.071107453217156,83.88898129648194,-4.8375471576878555,2.166944643700278,0.07,-0.21,-0.41,,,-11.0,-5.0,-0.15,7.75
1951434303799902080,83.62807569851367,-11.29752284528995,322.81290429794825,35.87349224280111,3.6749325960751187,-0.05,0.27,0.03,10.887047880008895,11.597976,1.0,19.0,0.57,5.31
5856452271923016064,300.8023784177647,-5.958293369199273,187.0112004267652,-68.73326349797149,19.928952621847785,0.0,-0.04,0.03,-12.740386958498856,1.2036276,37.0,10.0,0.27,6.23
2775451336039913344,118.32959247753165,-51.234431880049605,9.920300031197721,11.532228482985413,19.554873420132665,-0.04,0.03,-0.02,0.11604607828995128,1.3067698,37.0,11.0,0.27,6.16
3546139236843454464,276.58136667755275,40.01330604202055,171.85028766327443,-18.519674256486628,3.8122960587144235,-0.17,-0.2,0.03,1.770642029726364,11.40744,2.0,19.0,0.59,5.3
4645750160709248,171.4027355082416,-48.20352164848357,42.836650827883105,3.0567894080481874,5.238628502504415,-0.02,0.02,-0.19,,3.8233955,8.0,7.0,0.2,6.51
6654239221639025152,342.5735928120174,-19.573059132843486,279.74703245987416,-52.986269729368516,4.719490419617985,0.02,-0.06,0.2,-12.591685994593622,10.37626,6.0,23.0,0.74,4.91
1834237771724555136,62.17974714944286,-3.1513239576933363,300.16126926257067,24.149138021582804,1.8373218427191933,-0.03,0.48,0.25,-18.834062273137338,21.760998,-14.0,18.0,0.51,5.4
502804129056828288,138.35786334273604,20.78138209731389,81.91429945983435,74.55682050755762,8.605799404652617,0.03,0.07,-0.09,,,19.0,4.0,0.09,6.8
1822638027134199680,58.93754934738406,-6.610620014958836,301.49438076736647,19.5807980058034,3.685157260386461,-0.03,0.23,0.14,-50.7268536821655,12.872613,1.0,22.0,0.62,5.08
1078773262224027520,131.90158848761826,41.93448413781214,168.79348955300293,73.47568894377658,69.12169897165735,0.01,0.01,-0.01,8.549274665472801,0.70575804,64.0,21.0,0.64,5.13
4218488741802194048,39.640482840382774,-23.756369460500316,306.99460975667785,-5.079286950866663,2.757925237682406,-0.09,0.21,0.28,-37.84178357800887,22.236473,-5.0,26.0,0.82,4.64
4228889400247226880,42.305778410007804,-22.20906133484343,306.779318023079,-2.186523991357587,4.6715420387849935,-0.05,0.13,0.16,-57.353774998811694,9.608292,6.0,23.0,0.7,4.98
2211393521580984320,109.7896671311937,4.997634481801812,341.0247800270161,64.5693907518864,39.78639670764301,0.0,0.02,-0.01,-45.56736906964891,0.82395524,52.0,15.0,0.4,5.73
5198574818185296768,297.4807529716991,-20.426432050851364,155.05964268955827,-81.64828217492605,6.53926632058613,0.05,-0.13,0.07,,,13.0,6.0,0.13,6.65
3424746487348506240,186.43616197673128,-0.4781516443269526,89.60224317485834,23.15579483428972,4.053618130611038,0.0,-0.03,-0.25,29.845485795191813,11.272447,3.0,20.0,0.6,5.2
6265394975973403264,352.2352771256419,31.967775965127707,234.4992754676453,-14.530498798964105,10.70596860785211,-0.01,-0.01,0.09,,1.7645624,24.0,8.0,0.24,6.44
3039796780587564032,228.7224210280554,11.990910586309184,120.88369278045376,-8.173218822615697,18.75723212625111,-0.01,-0.04,-0.04,40.38524484760231,1.31987,36.0,10.0,0.26,6.26
4872863976129622144,230.58269818932564,-42.3806596841045,67.59343396351444,-30.444018926849168,5.558418616240329,0.09,-0.1,-0.11,,,10.0,2.0,0.07,7.04
5994480464874730240,335.7804929383539,6.886739611817015,240.73320821634093,-43.44162166617116,4.8660396718649945,-0.01,-0.08,0.19,,,7.0,3.0,0.09,6.94
2178481187197522304,99.49237212223015,3.683565770979725,325.0889891468754,57.581489442118205,9.685462022791887,0.01,0.1,-0.02,-15.297913281029931,2.400843,22.0,9.0,0.22,6.35
5383924166203787904,285.9013983400122,20.202799271961954,171.87224251842915,-39.8765371441574,7.352145746686451,-0.05,-0.12,0.04,,,16.0,2.0,0.05,7.07
2897573577143697536,235.8460702385593,-20.65518905800693,93.12801565426223,-29.01831472964742,10.912195460759765,0.03,-0.07,-0.05,,2.3454118,24.0,11.0,0.36,6.13
2830267660041706752,86.63001302679373,-36.231257941547135,342.71749708054233,18.00216977121027,9.882105818446412,-0.06,0.08,0.01,-7.45900105159178,3.0811582,22.0,13.0,0.33,5.94
3912341892394520576,261.091509513367,67.88080873571812,178.0856035601988,9.948604250251034,8.90115067764829,-0.1,-0.04,-0.02,10.102702031182435,5.0950375,20.0,20.0,0.62,5.25
5395489997735760640,284.5600964915474,19.057568931162887,169.79457913520594,-40.49987058522811,7.103079215030282,-0.04,-0.13,0.04,,2.518831,15.0,5.0,0.13,6.72
4298239378200402944,47.328878906990084,-9.822510620408773,298.29614535884525,8.062437443519544,4.630594022725913,-0.03,0.16,0.15,-50.465193505482915,10.907733,6.0,23.0,0.7,4.98
